"pokemonId","localLanguageId","name","formName"
"3-n888-1","1","ザシアン",""
"3-n888-2","2","Zacian",""
"3-n888f-1","1","ザシアン","けんのおう"
"3-n888f-2","2","Zacian","けんのおう"
"3-n889-1","1","ザマゼンタ",""
"3-n889-2","2","Zamazenta",""
"3-n889f-1","1","ザマゼンタ","たてのおう"
"3-n889f-2","2","Zamazenta","たてのおう"
"3-n890-1","1","ムゲンダイナ",""
"3-n890-2","2","Eternatus",""
"3-n890f-1","1","ムゲンダイナ","ムゲンダイマックス"
"3-n890f-2","2","Eternatus","ムゲンダイマックス"
"3-n891-1","1","ダクマ",""
"3-n891-2","2","Kubfu",""
"3-n892-1","1","ウーラオス",""
"3-n892-2","2","Urshifu",""
"3-n892r-1","1","ウーラオス","れんげきのかた"
"3-n892r-2","2","Urshifu","れんげきのかた"
"3-n893-1","1","ザルード",""
"3-n893-2","2","Zarude",""
"3-n894-1","1","レジエレキ",""
"3-n894-2","2","Regieleki",""
"3-n895-1","1","レジドラゴ",""
"3-n895-2","2","Regidrago",""
"3-n896-1","1","ブリザポス",""
"3-n896-2","2","Glastrier",""
"3-n897-1","1","レイスポス",""
"3-n897-2","2","Spectrier",""
"3-n898-1","1","バドレックス",""
"3-n898-2","2","Calyrex",""
"3-n898w-1","1","バドレックス","はくばじょうのすがた"
"3-n898w-2","2","Calyrex","はくばじょうのすがた"
"3-n898b-1","1","バドレックス","こくばじょうのすがた"
"3-n898b-2","2","Calyrex","こくばじょうのすがた"
